order_id,order_date,category,region,customer_segment,quantity,unit_price,revenue
ORD-100608,2025-04-28,Sports,South,Consumer,4,128.05,512.2
ORD-102106,2025-04-28,Home & Kitchen,South,Consumer,5,130.95,654.75
ORD-100189,2025-04-28,Home & Kitchen,South,Consumer,2,177.3,354.6
ORD-100970,2025-04-28,Home & Kitchen,East,Consumer,5,134.14,670.7
ORD-101665,2025-04-28,Clothing,East,Consumer,2,41.79,83.58
ORD-102082,2025-04-28,Sports,North,Consumer,1,112.12,112.12
ORD-101075,2025-04-28,Books,South,Corporate,3,13.37,40.11
ORD-102263,2025-04-29,Sports,East,Corporate,4,160.21,640.84
ORD-101399,2025-04-29,Electronics,North,Home Office,5,321.36,1606.8
ORD-100882,2025-04-29,Clothing,North,Consumer,3,49.11,147.33
ORD-101298,2025-04-29,Clothing,East,Consumer,3,69.83,209.49
ORD-100790,2025-04-30,Electronics,West,Consumer,5,177.29,886.45
ORD-101729,2025-04-30,Electronics,East,Corporate,2,553.82,1107.64
ORD-100461,2025-04-30,Home & Kitchen,North,Consumer,3,45.67,137.01
ORD-101150,2025-05-01,Beauty,West,Consumer,3,30.35,91.05
ORD-101924,2025-05-01,Electronics,West,Consumer,2,297.56,595.12
ORD-100801,2025-05-01,Home & Kitchen,North,Consumer,4,143.71,574.84
ORD-101529,2025-05-01,Clothing,South,Consumer,5,65.57,327.85
ORD-102189,2025-05-01,Electronics,West,Home Office,2,461.79,923.58
ORD-101168,2025-05-01,Beauty,East,Home Office,4,46.95,187.8
ORD-100509,2025-05-01,Clothing,West,Corporate,1,17.15,17.15
ORD-101459,2025-05-02,Sports,East,Consumer,5,76.29,381.45
ORD-101961,2025-05-02,Electronics,East,Corporate,2,338.43,676.86
ORD-101741,2025-05-02,Sports,East,Corporate,2,85.55,171.1
ORD-101579,2025-05-02,Home & Kitchen,West,Home Office,3,88.12,264.36
ORD-100562,2025-05-02,Electronics,West,Consumer,2,403.03,806.06
ORD-100313,2025-05-02,Clothing,West,Corporate,2,85.66,171.32
ORD-101787,2025-05-02,Clothing,East,Corporate,5,19.86,99.3
ORD-101205,2025-05-03,Electronics,West,Consumer,5,446.62,2233.1
ORD-100982,2025-05-03,Home & Kitchen,West,Consumer,1,110.79,110.79
ORD-101189,2025-05-03,Beauty,East,Consumer,3,36.48,109.44
ORD-101785,2025-05-03,Electronics,East,Consumer,5,586.05,2930.25
ORD-100835,2025-05-03,Clothing,West,Home Office,2,23.72,47.44
ORD-101727,2025-05-03,Home & Kitchen,East,Consumer,2,59.51,119.02
ORD-100644,2025-05-04,Sports,East,Consumer,4,88.1,352.4
ORD-100742,2025-05-04,Sports,South,Home Office,3,177.61,532.83
ORD-100927,2025-05-04,Sports,East,Consumer,3,146.15,438.45
ORD-102309,2025-05-04,Electronics,North,Consumer,2,566.33,1132.66
ORD-100764,2025-05-04,Electronics,East,Consumer,5,560.15,2800.75
ORD-100788,2025-05-04,Electronics,South,Consumer,1,178.88,178.88
ORD-100421,2025-05-04,Sports,South,Corporate,5,63.55,317.75
ORD-100618,2025-05-05,Beauty,East,Corporate,3,66.71,200.13
ORD-102334,2025-05-05,Electronics,West,Corporate,1,152.61,152.61
ORD-100614,2025-05-05,Home & Kitchen,East,Corporate,1,90.53,90.53
ORD-100038,2025-05-05,Clothing,South,Corporate,2,87.21,174.42
ORD-100265,2025-05-05,Home & Kitchen,North,Consumer,4,63.83,255.32
ORD-100022,2025-05-05,Home & Kitchen,South,Home Office,4,65.13,260.52
ORD-102016,2025-05-06,Beauty,West,Consumer,2,24.86,49.72
ORD-100514,2025-05-06,Home & Kitchen,East,Consumer,3,67.11,201.33
ORD-100211,2025-05-06,Clothing,South,Consumer,3,23.39,70.17
ORD-101566,2025-05-06,Home & Kitchen,West,Home Office,2,168.08,336.16
ORD-101091,2025-05-06,Clothing,East,Consumer,1,47.57,47.57
ORD-100960,2025-05-06,Books,West,Consumer,4,37.74,150.96
ORD-101056,2025-05-07,Electronics,South,Corporate,1,527.08,527.08
ORD-100259,2025-05-07,Books,West,Consumer,2,29.09,58.18
ORD-100470,2025-05-07,Clothing,West,Consumer,1,83.05,83.05
ORD-101258,2025-05-08,Sports,West,Corporate,5,123.59,617.95
ORD-101586,2025-05-08,Home & Kitchen,North,Home Office,5,61.37,306.85
ORD-101689,2025-05-08,Sports,East,Consumer,1,83.74,83.74
ORD-101352,2025-05-08,Sports,East,Home Office,1,159.41,159.41
ORD-101975,2025-05-08,Electronics,West,Corporate,5,377.44,1887.2
ORD-100969,2025-05-09,Beauty,South,Corporate,2,42.87,85.74
ORD-100217,2025-05-10,Home & Kitchen,South,Consumer,5,44.98,224.9
ORD-101481,2025-05-10,Clothing,North,Consumer,3,20.64,61.92
ORD-101844,2025-05-10,Books,North,Home Office,3,14.1,42.3
ORD-101228,2025-05-11,Electronics,North,Corporate,5,164.29,821.45
ORD-100130,2025-05-11,Clothing,West,Consumer,5,15.54,77.7
ORD-101521,2025-05-11,Beauty,North,Consumer,3,34.55,103.65
ORD-101332,2025-05-11,Sports,North,Consumer,3,196.26,588.78
ORD-101156,2025-05-11,Electronics,West,Consumer,1,263.68,263.68
ORD-102216,2025-05-11,Sports,West,Corporate,5,128.08,640.4
ORD-101886,2025-05-12,Home & Kitchen,East,Consumer,4,70.29,281.16
ORD-101846,2025-05-12,Home & Kitchen,East,Corporate,2,75.87,151.74
ORD-101108,2025-05-12,Electronics,South,Consumer,5,281.24,1406.2
ORD-100101,2025-05-12,Books,West,Corporate,4,17.14,68.56
ORD-101038,2025-05-13,Books,West,Consumer,5,32.89,164.45
ORD-102275,2025-05-13,Books,West,Home Office,1,17.94,17.94
ORD-100634,2025-05-13,Books,North,Consumer,2,8.06,16.12
ORD-100255,2025-05-13,Home & Kitchen,North,Consumer,5,122.74,613.7
ORD-100460,2025-05-13,Electronics,North,Consumer,5,174.72,873.6
ORD-100906,2025-05-14,Clothing,North,Consumer,4,47.28,189.12
ORD-102179,2025-05-15,Books,East,Consumer,5,27.62,138.1
ORD-101276,2025-05-15,Clothing,East,Consumer,1,40.62,40.62
ORD-102042,2025-05-15,Electronics,East,Consumer,3,561.65,1684.95
ORD-101365,2025-05-15,Electronics,East,Corporate,2,316.61,633.22
ORD-100073,2025-05-15,Home & Kitchen,West,Home Office,5,81.56,407.8
ORD-100195,2025-05-16,Electronics,West,Consumer,1,159.61,159.61
ORD-100501,2025-05-16,Books,South,Consumer,2,28.69,57.38
ORD-101606,2025-05-16,Beauty,West,Consumer,5,65.36,326.8
ORD-100563,2025-05-16,Home & Kitchen,West,Home Office,2,65.0,130.0
ORD-102195,2025-05-16,Clothing,East,Home Office,3,41.43,124.29
ORD-100973,2025-05-16,Home & Kitchen,North,Corporate,3,171.58,514.74
ORD-101433,2025-05-16,Clothing,South,Corporate,1,63.95,63.95
ORD-101629,2025-05-17,Clothing,North,Consumer,4,37.22,148.88
ORD-101663,2025-05-17,Home & Kitchen,West,Consumer,4,31.66,126.64
ORD-102384,2025-05-17,Clothing,East,Home Office,5,60.6,303.0
ORD-100648,2025-05-17,Home & Kitchen,South,Corporate,4,163.14,652.56
ORD-101650,2025-05-17,Electronics,East,Consumer,3,291.45,874.35
ORD-100288,2025-05-17,Sports,East,Consumer,5,128.74,643.7
ORD-101623,2025-05-17,Clothing,South,Consumer,5,58.64,293.2
ORD-101013,2025-05-17,Sports,West,Consumer,2,196.68,393.36
ORD-101820,2025-05-17,Electronics,North,Consumer,2,303.69,607.38
ORD-100981,2025-05-18,Beauty,West,Consumer,4,59.55,238.2
ORD-101078,2025-05-18,Books,East,Consumer,3,38.24,114.72
ORD-100175,2025-05-18,Beauty,South,Consumer,1,51.81,51.81
ORD-101176,2025-05-18,Electronics,South,Consumer,5,459.01,2295.05
ORD-100410,2025-05-18,Home & Kitchen,West,Corporate,1,135.97,135.97
ORD-100168,2025-05-18,Home & Kitchen,West,Consumer,5,172.05,860.25
ORD-100336,2025-05-18,Home & Kitchen,West,Home Office,5,51.54,257.7
ORD-100549,2025-05-18,Home & Kitchen,East,Consumer,1,81.25,81.25
ORD-102006,2025-05-18,Sports,West,Consumer,5,76.38,381.9
ORD-101041,2025-05-18,Electronics,North,Consumer,4,178.07,712.28
ORD-100499,2025-05-18,Sports,South,Consumer,5,178.17,890.85
ORD-100932,2025-05-18,Home & Kitchen,East,Consumer,5,85.74,428.7
ORD-101973,2025-05-19,Books,North,Corporate,3,21.04,63.12
ORD-101289,2025-05-19,Home & Kitchen,South,Corporate,2,164.24,328.48
ORD-100956,2025-05-19,Sports,North,Consumer,4,147.16,588.64
ORD-100115,2025-05-19,Clothing,East,Consumer,5,20.32,101.6
ORD-100062,2025-05-19,Electronics,South,Consumer,2,580.7,1161.4
ORD-100491,2025-05-19,Electronics,South,Consumer,1,401.44,401.44
ORD-100919,2025-05-19,Home & Kitchen,North,Consumer,3,176.1,528.3
ORD-100481,2025-05-19,Books,South,Consumer,3,30.4,91.2
ORD-101224,2025-05-19,Clothing,East,Consumer,4,73.1,292.4
ORD-100613,2025-05-19,Home & Kitchen,West,Corporate,1,55.9,55.9
ORD-101314,2025-05-20,Sports,North,Consumer,4,54.56,218.24
ORD-100931,2025-05-20,Electronics,South,Consumer,1,374.87,374.87
ORD-101040,2025-05-20,Clothing,East,Home Office,1,37.87,37.87
ORD-100738,2025-05-20,Books,North,Consumer,3,10.53,31.59
ORD-101370,2025-05-20,Electronics,East,Corporate,4,421.05,1684.2
ORD-100629,2025-05-20,Clothing,West,Consumer,4,16.19,64.76
ORD-101100,2025-05-20,Beauty,North,Corporate,5,29.87,149.35
ORD-100112,2025-05-20,Electronics,North,Consumer,3,427.0,1281.0
ORD-101526,2025-05-20,Sports,West,Consumer,1,82.91,82.91
ORD-101933,2025-05-20,Electronics,North,Corporate,3,510.7,1532.1
ORD-100812,2025-05-20,Clothing,East,Consumer,5,56.08,280.4
ORD-101190,2025-05-20,Home & Kitchen,East,Home Office,5,123.66,618.3
ORD-101637,2025-05-21,Clothing,North,Consumer,3,59.56,178.68
ORD-102142,2025-05-21,Electronics,West,Corporate,2,589.17,1178.34
ORD-102301,2025-05-21,Sports,East,Corporate,5,99.15,495.75
ORD-100446,2025-05-21,Clothing,East,Consumer,2,49.44,98.88
ORD-101732,2025-05-21,Books,South,Corporate,2,12.24,24.48
ORD-101068,2025-05-21,Clothing,East,Consumer,2,37.27,74.54
ORD-101448,2025-05-21,Home & Kitchen,East,Consumer,1,97.39,97.39
ORD-100107,2025-05-22,Books,North,Corporate,4,10.07,40.28
ORD-101758,2025-05-22,Beauty,North,Corporate,5,60.48,302.4
ORD-100635,2025-05-22,Electronics,North,Consumer,5,471.51,2357.55
ORD-100623,2025-05-22,Sports,West,Consumer,4,61.05,244.2
ORD-101182,2025-05-22,Electronics,West,Consumer,2,192.98,385.96
ORD-101295,2025-05-22,Electronics,South,Home Office,2,453.35,906.7
ORD-100682,2025-05-23,Electronics,East,Consumer,3,550.1,1650.3
ORD-101544,2025-05-23,Electronics,East,Corporate,4,479.0,1916.0
ORD-101584,2025-05-23,Books,South,Corporate,2,8.61,17.22
ORD-102304,2025-05-23,Home & Kitchen,North,Consumer,5,133.69,668.45
ORD-102111,2025-05-23,Electronics,North,Corporate,2,207.17,414.34
ORD-100943,2025-05-23,Home & Kitchen,East,Consumer,3,168.91,506.73
ORD-101385,2025-05-24,Sports,West,Corporate,2,110.78,221.56
ORD-102059,2025-05-24,Home & Kitchen,South,Consumer,2,43.7,87.4
ORD-100699,2025-05-24,Home & Kitchen,West,Consumer,3,46.15,138.45
ORD-102280,2025-05-24,Home & Kitchen,East,Consumer,3,51.82,155.46
ORD-101344,2025-05-24,Electronics,East,Consumer,5,214.19,1070.95
ORD-100118,2025-05-24,Books,East,Home Office,4,17.47,69.88
ORD-100796,2025-05-24,Electronics,East,Corporate,2,587.27,1174.54
ORD-101920,2025-05-24,Clothing,South,Corporate,2,30.3,60.6
ORD-100733,2025-05-25,Clothing,South,Consumer,2,50.22,100.44
ORD-101062,2025-05-25,Home & Kitchen,North,Home Office,5,85.17,425.85
ORD-100599,2025-05-25,Electronics,South,Consumer,5,318.09,1590.45
ORD-100258,2025-05-25,Beauty,North,Home Office,3,17.15,51.45
ORD-101194,2025-05-25,Home & Kitchen,East,Home Office,3,73.78,221.34
ORD-101088,2025-05-25,Home & Kitchen,West,Consumer,1,177.93,177.93
ORD-100915,2025-05-25,Clothing,West,Consumer,4,19.96,79.84
ORD-102045,2025-05-26,Electronics,South,Corporate,3,132.31,396.93
ORD-100315,2025-05-26,Home & Kitchen,South,Consumer,2,23.85,47.7
ORD-102387,2025-05-26,Home & Kitchen,North,Consumer,3,154.94,464.82
ORD-101872,2025-05-26,Books,East,Consumer,1,35.74,35.74
ORD-101916,2025-05-26,Sports,North,Consumer,2,81.83,163.66
ORD-100133,2025-05-27,Home & Kitchen,West,Corporate,4,166.04,664.16
ORD-100866,2025-05-27,Clothing,North,Corporate,2,37.05,74.1
ORD-101118,2025-05-27,Sports,North,Consumer,5,36.9,184.5
ORD-100114,2025-05-27,Clothing,West,Home Office,3,21.75,65.25
ORD-102198,2025-05-27,Clothing,South,Home Office,5,42.42,212.1
ORD-101841,2025-05-27,Books,North,Home Office,2,11.16,22.32
ORD-101624,2025-05-27,Sports,North,Corporate,5,35.77,178.85
ORD-101535,2025-05-28,Home & Kitchen,South,Corporate,1,115.56,115.56
ORD-101429,2025-05-28,Electronics,South,Consumer,1,169.29,169.29
ORD-100590,2025-05-28,Electronics,West,Consumer,4,536.27,2145.08
ORD-101382,2025-05-28,Beauty,West,Consumer,5,57.02,285.1
ORD-101683,2025-05-28,Clothing,West,Corporate,1,27.74,27.74
ORD-101227,2025-05-28,Electronics,North,Consumer,5,433.22,2166.1
ORD-101522,2025-05-29,Clothing,South,Consumer,2,21.89,43.78
ORD-102365,2025-05-29,Home & Kitchen,North,Consumer,1,100.88,100.88
ORD-101539,2025-05-29,Home & Kitchen,West,Corporate,5,145.69,728.45
ORD-101137,2025-05-29,Clothing,South,Corporate,1,17.76,17.76
ORD-101627,2025-05-29,Clothing,South,Home Office,5,66.59,332.95
ORD-101893,2025-05-29,Electronics,East,Corporate,5,296.24,1481.2
ORD-100136,2025-05-29,Clothing,South,Home Office,2,67.1,134.2
ORD-100911,2025-05-29,Electronics,East,Consumer,4,158.62,634.48
ORD-102311,2025-05-29,Electronics,South,Consumer,4,134.57,538.28
ORD-100855,2025-05-30,Clothing,West,Consumer,1,21.08,21.08
ORD-101436,2025-05-30,Electronics,North,Home Office,5,504.34,2521.7
ORD-102157,2025-05-30,Books,East,Consumer,3,17.36,52.08
ORD-102266,2025-05-30,Electronics,South,Consumer,5,573.86,2869.3
ORD-102054,2025-05-30,Electronics,North,Home Office,2,181.68,363.36
ORD-100177,2025-05-30,Sports,East,Consumer,4,189.65,758.6
ORD-100351,2025-05-31,Clothing,North,Consumer,1,62.64,62.64
ORD-100344,2025-05-31,Home & Kitchen,North,Corporate,4,124.89,499.56
ORD-100226,2025-05-31,Electronics,North,Consumer,2,269.13,538.26
ORD-101430,2025-05-31,Clothing,East,Consumer,5,25.03,125.15
ORD-102292,2025-05-31,Beauty,North,Corporate,5,67.29,336.45
ORD-100289,2025-05-31,Clothing,North,Corporate,3,39.74,119.22
ORD-101607,2025-05-31,Electronics,West,Consumer,5,142.08,710.4
ORD-101904,2025-05-31,Home & Kitchen,North,Corporate,5,72.68,363.4
ORD-101634,2025-05-31,Beauty,West,Corporate,2,41.71,83.42
ORD-100829,2025-06-01,Electronics,East,Home Office,3,157.6,472.8
ORD-102166,2025-06-01,Electronics,South,Consumer,3,233.02,699.06
ORD-101906,2025-06-01,Books,North,Consumer,4,10.53,42.12
ORD-102131,2025-06-01,Books,East,Consumer,4,12.95,51.8
ORD-100200,2025-06-01,Home & Kitchen,West,Consumer,2,94.71,189.42
ORD-101560,2025-06-02,Electronics,North,Consumer,5,159.77,798.85
ORD-102168,2025-06-02,Sports,South,Consumer,5,53.84,269.2
ORD-101208,2025-06-02,Sports,East,Corporate,5,99.44,497.2
ORD-100237,2025-06-02,Home & Kitchen,South,Home Office,2,77.71,155.42
ORD-101139,2025-06-02,Clothing,South,Consumer,5,24.54,122.7
ORD-102076,2025-06-02,Electronics,North,Consumer,3,492.92,1478.76
ORD-100838,2025-06-02,Home & Kitchen,North,Consumer,1,69.65,69.65
ORD-101312,2025-06-02,Sports,West,Consumer,2,27.97,55.94
ORD-100910,2025-06-02,Electronics,South,Corporate,3,289.51,868.53
ORD-101001,2025-06-03,Electronics,West,Consumer,3,352.3,1056.9
ORD-101768,2025-06-03,Sports,East,Corporate,2,116.87,233.74
ORD-101199,2025-06-03,Sports,South,Consumer,2,73.33,146.66
ORD-100615,2025-06-03,Beauty,North,Home Office,5,27.88,139.4
ORD-100957,2025-06-03,Clothing,East,Home Office,4,43.26,173.04
ORD-102129,2025-06-04,Home & Kitchen,East,Consumer,4,125.59,502.36
ORD-102035,2025-06-04,Clothing,North,Corporate,3,51.04,153.12
ORD-101250,2025-06-04,Electronics,West,Corporate,2,423.64,847.28
ORD-101065,2025-06-04,Electronics,West,Consumer,1,436.22,436.22
ORD-100920,2025-06-04,Home & Kitchen,East,Corporate,5,46.1,230.5
ORD-101220,2025-06-04,Home & Kitchen,West,Consumer,4,119.59,478.36
ORD-101980,2025-06-04,Clothing,South,Consumer,1,32.97,32.97
ORD-102300,2025-06-05,Home & Kitchen,West,Consumer,3,39.11,117.33
ORD-100704,2025-06-05,Sports,South,Corporate,2,104.92,209.84
ORD-100898,2025-06-05,Books,East,Home Office,1,9.23,9.23
ORD-100285,2025-06-05,Electronics,East,Consumer,3,436.52,1309.56
ORD-101921,2025-06-06,Electronics,North,Consumer,5,126.78,633.9
ORD-102098,2025-06-06,Clothing,West,Consumer,5,52.55,262.75
ORD-102037,2025-06-06,Home & Kitchen,West,Home Office,3,37.94,113.82
ORD-101784,2025-06-06,Electronics,North,Corporate,5,252.38,1261.9
ORD-102107,2025-06-06,Home & Kitchen,East,Consumer,3,95.69,287.07
ORD-100205,2025-06-06,Sports,East,Home Office,3,62.42,187.26
ORD-100295,2025-06-06,Books,East,Consumer,1,14.3,14.3
ORD-101374,2025-06-06,Beauty,East,Home Office,1,15.97,15.97
ORD-101536,2025-06-06,Sports,West,Corporate,1,178.93,178.93
ORD-101639,2025-06-07,Home & Kitchen,East,Corporate,1,55.78,55.78
ORD-101998,2025-06-07,Sports,North,Corporate,2,137.64,275.28
ORD-101596,2025-06-07,Clothing,North,Consumer,4,30.59,122.36
ORD-100965,2025-06-07,Electronics,West,Corporate,2,585.26,1170.52
ORD-101908,2025-06-07,Books,North,Consumer,1,28.68,28.68
ORD-100620,2025-06-08,Sports,East,Consumer,5,190.85,954.25
ORD-102192,2025-06-08,Sports,South,Corporate,2,110.22,220.44
ORD-102052,2025-06-08,Sports,East,Corporate,4,44.31,177.24
ORD-100374,2025-06-08,Electronics,North,Consumer,3,487.5,1462.5
ORD-100208,2025-06-08,Sports,North,Consumer,4,88.22,352.88
ORD-101883,2025-06-08,Clothing,North,Corporate,3,30.91,92.73
ORD-100652,2025-06-08,Clothing,North,Home Office,5,30.79,153.95
ORD-100545,2025-06-08,Clothing,North,Consumer,2,23.93,47.86
ORD-101749,2025-06-08,Beauty,South,Consumer,2,10.07,20.14
ORD-100434,2025-06-08,Books,North,Corporate,3,18.49,55.47
ORD-100827,2025-06-08,Electronics,North,Consumer,4,180.32,721.28
ORD-101658,2025-06-08,Electronics,North,Consumer,2,580.76,1161.52
ORD-101477,2025-06-09,Beauty,East,Consumer,3,14.87,44.61
ORD-100402,2025-06-09,Electronics,West,Home Office,2,379.25,758.5
ORD-102200,2025-06-09,Sports,North,Consumer,1,115.24,115.24
ORD-101553,2025-06-09,Home & Kitchen,North,Corporate,4,151.75,607.0
ORD-101095,2025-06-09,Home & Kitchen,West,Corporate,5,65.44,327.2
ORD-101988,2025-06-09,Home & Kitchen,East,Consumer,2,158.87,317.74
ORD-101866,2025-06-10,Electronics,West,Corporate,1,122.14,122.14
ORD-100129,2025-06-10,Electronics,South,Consumer,1,563.05,563.05
ORD-100120,2025-06-10,Books,South,Consumer,3,18.01,54.03
ORD-102299,2025-06-10,Electronics,South,Consumer,5,455.61,2278.05
ORD-101410,2025-06-10,Beauty,South,Consumer,2,48.73,97.46
ORD-101488,2025-06-10,Electronics,South,Home Office,1,200.03,200.03
ORD-100814,2025-06-10,Electronics,North,Home Office,4,205.93,823.72
ORD-101101,2025-06-11,Electronics,East,Consumer,1,156.29,156.29
ORD-100058,2025-06-11,Books,East,Corporate,4,29.36,117.44
ORD-100756,2025-06-11,Sports,East,Consumer,2,181.99,363.98
ORD-102310,2025-06-11,Clothing,South,Consumer,4,85.37,341.48
ORD-101849,2025-06-11,Clothing,West,Corporate,3,35.37,106.11
ORD-100271,2025-06-12,Books,East,Consumer,5,23.92,119.6
ORD-100122,2025-06-12,Electronics,South,Consumer,2,269.44,538.88
ORD-100027,2025-06-12,Home & Kitchen,East,Consumer,1,81.44,81.44
ORD-100611,2025-06-12,Clothing,North,Consumer,4,67.01,268.04
ORD-100048,2025-06-12,Electronics,South,Corporate,5,159.34,796.7
ORD-100663,2025-06-12,Electronics,West,Corporate,2,354.54,709.08
ORD-101031,2025-06-12,Electronics,East,Corporate,3,524.59,1573.77
ORD-100971,2025-06-13,Beauty,East,Corporate,4,63.1,252.4
ORD-101215,2025-06-13,Home & Kitchen,West,Consumer,2,51.26,102.52
ORD-101550,2025-06-13,Beauty,West,Consumer,4,12.17,48.68
ORD-100190,2025-06-13,Books,South,Consumer,1,9.91,9.91
ORD-102219,2025-06-13,Electronics,West,Corporate,2,589.86,1179.72
ORD-100684,2025-06-13,Home & Kitchen,North,Consumer,1,149.5,149.5
ORD-101635,2025-06-13,Electronics,North,Consumer,4,550.32,2201.28
ORD-101356,2025-06-13,Home & Kitchen,South,Home Office,1,166.86,166.86
ORD-100937,2025-06-13,Electronics,West,Consumer,1,203.95,203.95
ORD-101313,2025-06-13,Clothing,South,Consumer,4,40.87,163.48
ORD-102274,2025-06-13,Electronics,South,Consumer,4,547.23,2188.92
ORD-100586,2025-06-14,Electronics,East,Consumer,1,226.42,226.42
ORD-101712,2025-06-14,Electronics,South,Consumer,5,256.96,1284.8
ORD-101134,2025-06-14,Sports,South,Corporate,2,49.72,99.44
ORD-100668,2025-06-15,Clothing,North,Corporate,2,54.84,109.68
ORD-101827,2025-06-15,Clothing,East,Consumer,2,82.71,165.42
ORD-100552,2025-06-15,Sports,South,Consumer,5,185.76,928.8
ORD-101617,2025-06-15,Books,South,Consumer,5,10.32,51.6
ORD-101277,2025-06-15,Home & Kitchen,West,Corporate,1,79.34,79.34
ORD-100452,2025-06-15,Electronics,East,Corporate,2,126.01,252.02
ORD-101330,2025-06-15,Beauty,North,Consumer,1,50.01,50.01
ORD-100836,2025-06-15,Electronics,East,Consumer,1,388.83,388.83
ORD-102254,2025-06-15,Home & Kitchen,South,Home Office,1,59.7,59.7
ORD-100891,2025-06-15,Home & Kitchen,South,Home Office,5,143.96,719.8
ORD-100873,2025-06-15,Home & Kitchen,North,Consumer,3,28.05,84.15
ORD-101377,2025-06-15,Clothing,North,Consumer,3,87.91,263.73
ORD-100334,2025-06-16,Electronics,North,Consumer,4,455.73,1822.92
ORD-102346,2025-06-16,Home & Kitchen,East,Consumer,1,54.9,54.9
ORD-100485,2025-06-16,Clothing,North,Corporate,3,37.18,111.54
ORD-100687,2025-06-16,Home & Kitchen,East,Home Office,4,40.52,162.08
ORD-101501,2025-06-16,Books,South,Consumer,1,35.57,35.57
ORD-100394,2025-06-16,Sports,East,Corporate,3,142.92,428.76
ORD-100511,2025-06-16,Home & Kitchen,East,Consumer,3,135.88,407.64
ORD-101593,2025-06-17,Sports,West,Home Office,3,147.13,441.39
ORD-102239,2025-06-17,Books,South,Corporate,4,9.83,39.32
ORD-101412,2025-06-17,Beauty,North,Consumer,4,44.37,177.48
ORD-101011,2025-06-17,Sports,North,Home Office,2,39.76,79.52
ORD-101125,2025-06-17,Clothing,North,Consumer,1,88.79,88.79
ORD-100820,2025-06-18,Sports,East,Consumer,1,33.19,33.19
ORD-102291,2025-06-18,Electronics,East,Consumer,5,422.88,2114.4
ORD-102147,2025-06-19,Books,West,Corporate,5,14.01,70.05
ORD-101949,2025-06-19,Clothing,South,Corporate,2,36.13,72.26
ORD-102047,2025-06-19,Clothing,East,Consumer,5,45.96,229.8
ORD-102058,2025-06-19,Home & Kitchen,East,Consumer,5,91.14,455.7
ORD-101519,2025-06-19,Sports,East,Corporate,4,29.51,118.04
ORD-100771,2025-06-19,Beauty,East,Corporate,3,17.66,52.98
ORD-102100,2025-06-20,Sports,West,Consumer,1,76.04,76.04
ORD-100053,2025-06-20,Electronics,West,Consumer,1,278.82,278.82
ORD-100040,2025-06-20,Electronics,North,Home Office,3,174.56,523.68
ORD-100341,2025-06-20,Electronics,South,Consumer,1,544.33,544.33
ORD-100019,2025-06-20,Electronics,East,Consumer,2,250.08,500.16
ORD-100921,2025-06-20,Home & Kitchen,West,Home Office,4,62.06,248.24
ORD-100414,2025-06-20,Home & Kitchen,North,Corporate,1,82.17,82.17
ORD-101004,2025-06-20,Home & Kitchen,East,Corporate,2,70.33,140.66
ORD-100185,2025-06-20,Home & Kitchen,South,Consumer,4,129.14,516.56
ORD-100466,2025-06-20,Electronics,West,Consumer,4,274.26,1097.04
ORD-100901,2025-06-20,Clothing,East,Corporate,1,57.66,57.66
ORD-101329,2025-06-20,Books,West,Consumer,3,25.38,76.14
ORD-101140,2025-06-21,Electronics,South,Home Office,3,184.86,554.58
ORD-100320,2025-06-21,Electronics,North,Consumer,4,438.62,1754.48
ORD-102110,2025-06-21,Sports,North,Consumer,5,169.86,849.3
ORD-100853,2025-06-21,Electronics,South,Home Office,5,381.03,1905.15
ORD-101648,2025-06-21,Beauty,East,Corporate,4,67.76,271.04
ORD-101913,2025-06-21,Clothing,North,Consumer,5,69.91,349.55
ORD-101309,2025-06-21,Beauty,South,Home Office,5,17.48,87.4
ORD-102358,2025-06-21,Sports,East,Consumer,4,184.63,738.52
ORD-101463,2025-06-21,Sports,North,Consumer,1,110.02,110.02
ORD-101633,2025-06-21,Beauty,North,Corporate,4,55.27,221.08
ORD-101375,2025-06-21,Clothing,South,Consumer,3,38.08,114.24
ORD-102145,2025-06-21,Home & Kitchen,West,Corporate,1,120.89,120.89
ORD-102319,2025-06-21,Electronics,West,Corporate,4,305.46,1221.84
ORD-102087,2025-06-22,Electronics,West,Consumer,2,154.15,308.3
ORD-101007,2025-06-22,Home & Kitchen,East,Consumer,1,77.94,77.94
ORD-100677,2025-06-22,Home & Kitchen,West,Consumer,2,63.62,127.24
ORD-100092,2025-06-22,Clothing,North,Consumer,5,52.74,263.7
ORD-101349,2025-06-23,Electronics,North,Consumer,3,196.34,589.02
ORD-100616,2025-06-23,Home & Kitchen,North,Corporate,4,82.02,328.08
ORD-101121,2025-06-23,Home & Kitchen,West,Consumer,5,60.49,302.45
ORD-101047,2025-06-23,Sports,West,Corporate,4,68.44,273.76
ORD-100854,2025-06-23,Books,West,Consumer,5,20.73,103.65
ORD-101563,2025-06-23,Clothing,West,Consumer,3,32.93,98.79
ORD-101476,2025-06-24,Sports,East,Consumer,4,109.98,439.92
ORD-100331,2025-06-24,Clothing,North,Corporate,1,41.81,41.81
ORD-100028,2025-06-24,Beauty,South,Home Office,1,49.58,49.58
ORD-102375,2025-06-24,Beauty,West,Consumer,3,43.39,130.17
ORD-101716,2025-06-24,Home & Kitchen,West,Consumer,3,174.04,522.12
ORD-100188,2025-06-24,Clothing,South,Consumer,5,64.98,324.9
ORD-100730,2025-06-25,Sports,West,Consumer,3,74.59,223.77
